"","logFC","t","P.Value","adj.P.Val","B","Male_ART_mean","Female_ART_mean","Male_nonART_mean","Female_nonART_mean","bacon_pvalue"
"cg00113623",0.31610316542175,1.10488317986322,0.272286875904728,0.654570273183348,-4.79084744818922,0.110726313449571,0.594267082405677,0.181872787597122,0.590817420164084,0.366627024322113
"cg00114625",0.428521965561003,0.886591305145771,0.377767589683122,0.728653210283321,-4.94680151370933,0.0738119842606912,0.588308851550383,0.10609497217137,0.605139269152914,0.468555290674445
"cg00114913",0.376340252504866,1.55692707756237,0.123154474864452,0.539308601755584,-4.36433074155588,0.0844654817060435,0.517620339680673,0.104705819371418,0.525162177263112,0.203597051232009
"cg00116265",0.0277288541287066,0.141332637347414,0.887937178426451,0.962790024491489,-5.22407203666666,0.210595493368998,0.51755651713055,0.212913411723078,0.495166351537407,0.906695832680968
"cg00116709",0.540282668924079,1.71996354921772,0.0890300967604799,0.51394447434362,-4.17733523169425,0.156702995755579,0.741803580305281,0.208137768800404,0.751543565128823,0.160230448828689
"cg00116765",-0.164194300262623,-1.00252337568655,0.318898845594253,0.68986467778421,-4.86810869139738,0.82001104563619,0.834841779260216,0.798103403016061,0.826964271045513,0.41484241627565
"cg00117066",-0.173510302145584,-0.981083902330483,0.329298917397751,0.695589829146135,-4.88336952878364,0.832093058048615,0.718172721353907,0.820758906449346,0.695699150402411,0.424915955437875
"cg00117663",-0.0778083623762088,-0.379472701396749,0.705270777399953,0.891990146206426,-5.17896888595152,0.845821394487559,0.852232534507055,0.831510986864639,0.875405776257153,0.758526839986536
"cg00118309",0.050957677655037,0.284277883277298,0.77687969166907,0.922098313279441,-5.2019367700757,0.671176293119461,0.516612616496943,0.666118236138495,0.504572054133502,0.815176440632252
"cg00120118",-0.194435670945551,-0.925487716372741,0.357297892567897,0.715459365007879,-4.92144818914823,0.717375594369139,0.712704088699707,0.698625698294855,0.723931734930374,0.451694548422864
"cg00120172",-0.354723157413632,-1.87068253196419,0.0647847594110793,0.492797221134725,-3.98938113545164,0.859164493289208,0.873856134177794,0.842415398682924,0.886690115505588,0.12770132310141
"cg00121626",-0.0312666437032458,-0.128612151479114,0.897964363699348,0.966406018880688,-5.22532197519839,0.307349801036473,0.451555884794726,0.313912987506542,0.439935668663072,0.918054872666204
"cg00121904",0.316971754537515,1.68867874252479,0.094898179444412,0.516929113127196,-4.21454477343568,0.101181992474087,0.233195178127637,0.104575995177747,0.264963784948683,0.167959574874992
"cg00123001",-0.209085506746344,-1.05433383187068,0.294678495950748,0.672901302068878,-4.82990953380354,0.916567318579806,0.912366229092658,0.895953183316278,0.905024113057726,0.391089179364581
"cg00124101",-0.00568600716378914,-0.0542953596867764,0.956825577506709,0.985885892781897,-5.23027058764938,0.651613136650493,0.688288775560564,0.644442243410471,0.665965810285588,0.966265744200345
"cg00124708",-0.0484854464026631,-0.301469753005159,0.763782893145454,0.916810399594264,-5.19827486031131,0.679641820633575,0.72464917002067,0.673582390574325,0.733159094112905,0.807371389515011
"cg00126657",-0.242061952294076,-1.29897826434997,0.197417762808327,0.603855259479568,-4.6245695982183,0.807553090970754,0.702785293347076,0.790289431651595,0.715854832764725,0.290462594997329
"cg00126698",-0.438396126705448,-2.14782148836045,0.034536318311021,0.480233209081389,-3.60715406126591,0.747721411935565,0.686918016926286,0.700868185125268,0.684243543569806,0.0802588053898612
"cg00127620",-0.180738435163487,-1.15966543101073,0.249389438517743,0.640424769041966,-4.74652523533219,0.870988959108235,0.785064011837183,0.859068016417893,0.775597322775518,0.345413566093232
"cg00128197",0.270976474388173,1.47502514106846,0.143851625517327,0.558641838945106,-4.4517415352962,0.0799516679084884,0.302177250620824,0.0903043617529667,0.335231190216883,0.228360192899616
"cg00129074",0.161535275661113,0.60746473162127,0.545140651801435,0.819175831756243,-5.09735125650325,0.822168144746255,0.739356503730877,0.821464819718121,0.727900836550672,0.619009836707578
"cg00130498",-0.0528624089177351,-0.363530828393319,0.717099070510607,0.897451751885189,-5.18327283855059,0.643404781409572,0.604371029647851,0.635577941098232,0.607755754492413,0.76843839793781
"cg00130820",0.220123668986392,1.12441603086328,0.2639602053211,0.650765852259418,-4.77528096581195,0.0643985871954104,0.278399134831523,0.0786516688458071,0.295462872268128,0.358234199225296
"cg00133938",-0.249630775326555,-1.20198822087532,0.232662157001394,0.627519603609504,-4.71087381830577,0.817869073831418,0.777599638334304,0.786242251803898,0.788880192601508,0.328059777604602
"cg00135489",-0.256187115437515,-1.48775197229319,0.140468038430629,0.556612842771326,-4.43844824370067,0.914802720465288,0.901727064451737,0.902191541107527,0.897920363482171,0.225888362647837
"cg00136034",0.0364657453303082,0.243080543595763,0.808520921200828,0.935131798489913,-5.20983903486786,0.322860981823447,0.254746830050519,0.305139012091495,0.242401566090177,0.841352038960078
"cg00136787",-0.464801516541224,-2.25630190977576,0.0265837077272783,0.480233209081389,-3.44503219941726,0.898880770104661,0.893214003423866,0.893616363575606,0.903239019621632,0.0661165508855869
"cg00138463",-0.0769644952844181,-0.504052884674044,0.615511036979321,0.856164682876446,-5.13901006672352,0.901334992931411,0.892975151833233,0.890864306395835,0.897619860306004,0.682548008940576
"cg00139317",0.825348861972463,2.39895598750612,0.018599020587868,0.480233209081389,-3.22149475271695,0.0581472824950665,0.518870146105271,0.0998304738249632,0.531807693720974,0.0502425475318925
"cg00140189",0.0180623037039865,0.0796005485642639,0.936739597782886,0.979062848636411,-5.22903698649363,0.884383167160207,0.672741385784445,0.87386197498091,0.680313770545479,0.946680565515327
"cg00140764",-0.063582642414283,-0.636837558258132,0.525919518273379,0.811353566783809,-5.08411989425156,0.874794807800264,0.843782752601697,0.872523836227783,0.841378169286099,0.60498119664663
"cg00140927",-0.293825683533256,-1.40502029570796,0.163611399044092,0.573162570817667,-4.52294440991813,0.629551994385925,0.635069921603078,0.616237025326916,0.624037550286979,0.25280384873158
"cg00141550",-0.131835300442967,-0.900204722489774,0.370521175104796,0.723952687339794,-4.93804889216193,0.715836134959394,0.7097153626592,0.701465553081787,0.71721072279057,0.464181247733267
"cg00141845",-0.130718633744957,-0.792294542770141,0.430365575264465,0.759802671177782,-5.00384410105837,0.507913641335598,0.537378352772861,0.515179809864123,0.537404311552751,0.519576811994874
"cg00142060",-0.0557407637582313,-0.315438355757782,0.753191798820918,0.911879474419192,-5.19514166712076,0.647764493123734,0.687952357331265,0.646251806417126,0.690353495676771,0.79856292591955
"cg00142069",-0.0950151558891,-0.654153349878427,0.514755728943202,0.804941147124236,-5.07603062851107,0.862300416030838,0.810415472180247,0.859314073383199,0.808041702490358,0.595163398326498
"cg00142683",0.313320065239393,1.24458195937829,0.216661129694112,0.618729018518975,-4.67375962157062,0.0553275199418327,0.410883023924548,0.075106791777657,0.4252596340752,0.309292021748418
"cg00144201",-0.254208472965405,-1.0225428739843,0.309387237455749,0.683053240668615,-4.85356965860993,0.701564486097764,0.712185488956488,0.667480028633329,0.740275604939822,0.405564754346125
"cg00145348",0.320246266699592,0.847522523793189,0.399052697215849,0.73986465976341,-4.97119637801835,0.0870217625687783,0.517840597309045,0.14192082678511,0.512230102107546,0.488323279537842
"cg00147819",-0.0078739770226722,-0.0346987871047362,0.972400209960566,0.990842103829979,-5.23090556173995,0.415555779048748,0.412188213275639,0.412207077429221,0.409752890017339,0.979006296462155
"cg00147987",-0.146511815129094,-0.824571809652132,0.411892260115748,0.747904014720338,-4.98502528857536,0.628954067205392,0.69202244340673,0.604219281393532,0.696645581905195,0.502657527652242
"cg00148031",0.127195913904637,0.677599060871252,0.499841922004754,0.795974900197991,-5.06473635528299,0.0862620480654477,0.196510431863935,0.0862286242876438,0.202787514841266,0.579280432076486
"cg00148587",-0.151390750755208,-0.799714462245254,0.426076130541573,0.75730957710095,-4.99958325821973,0.66641774724801,0.60174810589147,0.620785598733626,0.588971944674965,0.515661549218309
"cg00149117",-0.816200271644079,-2.82357571507852,0.00589828574027975,0.480233209081389,-2.48992922896009,0.592601375396448,0.64317094141801,0.521710454964079,0.57217373998238,0.0214401496964923
"cg00149489",-0.19539034719201,-1.05907008947066,0.29252865864971,0.670888583261075,-4.82632462819407,0.778718817263782,0.783908867870314,0.782234615166876,0.793507629441892,0.388959764577767
"cg00149654",0.0237315485094754,0.114444939477509,0.909151434086006,0.969988866971409,-5.22657547678257,0.623268073355526,0.730797260281919,0.604095671945756,0.726594077196066,0.924088335357134
"cg00150363",0.295007542299751,1.5412480902792,0.12692221704555,0.542842090641316,-4.38140500494314,0.301118421575415,0.593180814822166,0.315619479750835,0.595981912909902,0.208179689016863
"cg00151234",-0.0647625204563328,-0.206499254009746,0.836888270719133,0.943704686723031,-5.21582267444585,0.146913835594581,0.580142990621692,0.179157009896452,0.537834494371547,0.867852297311004
"cg00151468",-0.311053266512033,-1.9959992689668,0.0490929916546865,0.481660155742293,-3.82232714252207,0.760132449209829,0.792095243127312,0.744863460707201,0.797901203401975,0.104076787662482
"cg00154283",0.348895123318347,1.60665177882821,0.111790579711967,0.530547138990568,-4.30912044443143,0.214510701732092,0.502148265031951,0.22509754936513,0.523148321235178,0.189549979732054
"cg00156802",-0.149459883020651,-0.999123490699495,0.320533339355831,0.690875011150548,-4.87055013142913,0.894379034728623,0.901939282682073,0.890245537414433,0.909378476390636,0.416430399857941
"cg00157034",0.152505985095292,0.759033436555861,0.449904637716215,0.77060007320439,-5.02246473845364,0.849456033482961,0.839922486757288,0.841736759347762,0.838375288095737,0.534710703444344
"cg00158454",0.809597948807536,2.67998736860469,0.00882005155762002,0.480233209081389,-2.74803957514057,0.0764720492224366,0.405526818709487,0.149754983770212,0.408824317200154,0.0287407900831074
"cg00164417",-0.276890435067753,-1.5084957419424,0.135086917445488,0.55118323738131,-4.41655232130267,0.837788267670385,0.857261533299903,0.825609499112302,0.8572147545195,0.219472800135518
"cg00164589",0.287397144853635,1.2481659320229,0.215352424134608,0.617294837558027,-4.67058040705072,0.0828488097656871,0.334244733273361,0.0923793629422936,0.327841184170795,0.30790359487825
"cg00168417",-0.0904948988097394,-0.621125376958319,0.536157345791266,0.815451760722202,-5.09127446006007,0.838033838089668,0.77631711043598,0.822393847356643,0.759462067574456,0.613952078811332
"cg00168687",-0.0430814464513731,-0.222357469137264,0.82456199102398,0.939273255822847,-5.21334811856541,0.720529436446906,0.594987707102768,0.726133454846143,0.598468873359244,0.85768906707917
"cg00173771",-0.531760790181623,-1.062277550885,0.291078858875251,0.670351169619405,-4.82388805470821,0.814778049083824,0.843089012973098,0.726690801926341,0.855929837794002,0.387521710381618
"cg00177456",-0.0340781747448771,-0.182027281988549,0.855989002469596,0.949609775687925,-5.21928264976345,0.627048169570468,0.729624860267624,0.623819050181833,0.70279977606759,0.883578281726652
"cg00179446",0.218104252913486,1.05959224030124,0.292292306392825,0.670888583261075,-4.82592845769362,0.175580040615715,0.55580875267691,0.192852376344191,0.562090819887534,0.386554408151412
"cg00179559",-0.178545580927044,-0.98504815179337,0.32735923228265,0.69445572039925,-4.8805718797073,0.53157368916675,0.449453828456095,0.510352863924047,0.444685578393044,0.423042620168418
"cg00179598",-0.223835576738004,-1.34452546617038,0.182308491162206,0.590266393033997,-4.58184424791039,0.875743353966105,0.712043434656056,0.8733311991295,0.714652073161211,0.27384845694049
"cg00180631",0.0676066495225829,0.26767472264817,0.789589604925031,0.927905964498878,-5.20526971825841,0.347102427706317,0.424438909061563,0.306374741993454,0.445443228830704,0.825702552949017
"cg00180869",0.0015286234821937,0.0172983930281696,0.986238572483302,0.995344416560566,-5.23123499076763,0.476204758258344,0.463435959967367,0.461078532628805,0.458078932038909,0.987170880399478
"cg00185248",0.590272977773067,2.45461780863202,0.0161152966029202,0.480233209081389,-3.13115449944281,0.112994104435642,0.457499581533291,0.159300484303443,0.462459561910776,0.0451477369966273
"cg00186252",0.0260749017027675,0.13257268040727,0.894840539307305,0.965904155804019,-5.22494542845845,0.460888535189967,0.48777174132769,0.450460238201569,0.465621545706728,0.912357772783241
"cg00187672",-0.385030004404766,-1.69125032249716,0.0944042236283125,0.516929113127196,-4.21150980329333,0.693940000950912,0.437383776959166,0.657330365406116,0.438577103519893,0.168532439971455
"cg00188257",-0.22737917145494,-1.60594025684487,0.111947040681198,0.530547138990568,-4.30992179915975,0.774692282201475,0.60428047336171,0.764846711625374,0.620497880522245,0.191083797780241
"cg00188409",0.374310720003589,1.77846904016244,0.0788551631392634,0.508829750027533,-4.10607725814186,0.12708643480238,0.188815535971335,0.138676598051771,0.205424431335314,0.146502262317279
"cg00188971",0.0880931603275169,0.612995533259528,0.541494426689068,0.81818637001904,-5.09490703565515,0.841696748722803,0.851832149402783,0.846724663592993,0.844992768002419,0.61583387053282
